step,K,U,E
559,11.6979146188,-12.6685146452,-0.9706000264
560,11.6866672956,-12.6572665127,-0.9705992171
561,11.6758502150,-12.6464486698,-0.9705984548
562,11.6654820726,-12.6360798154,-0.9705977428
563,11.6555806984,-12.6261777826,-0.9705970842
564,11.6461630046,-12.6167594870,-0.9705964824
565,11.6372449345,-12.6078408750,-0.9705959405
566,11.6288414104,-12.5994368724,-0.9705954619
567,11.6209662829,-12.5915613328,-0.9705950499
568,11.6136322800,-12.5842269875,-0.9705947074
569,11.6068509589,-12.5774453965,-0.9705944377
570,11.6006326581,-12.5712269016,-0.9705942435
571,11.5949864536,-12.5655805812,-0.9705941276
572,11.5899201166,-12.5605142091,-0.9705940925
573,11.5854400763,-12.5560342166,-0.9705941403
574,11.5815513854,-12.5521456585,-0.9705942730
575,11.5782576928,-12.5488521849,-0.9705944921
576,11.5755612198,-12.5461560184,-0.9705947986
577,11.5734627444,-12.5440579376,-0.9705951931
578,11.5719615921,-12.5425572680,-0.9705956759
579,11.5710556341,-12.5416518804,-0.9705962464
580,11.5707412945,-12.5413381980,-0.9705969035
581,11.5710135662,-12.5416112119,-0.9705976458
582,11.5718660357,-12.5424645065,-0.9705984708
583,11.5732909186,-12.5438902942,-0.9705993756
584,11.5752791045,-12.5458794610,-0.9706003565
585,11.5778202123,-12.5484216215,-0.9706014092
586,11.5809026562,-12.5515051848,-0.9706025285
587,11.5845137222,-12.5551174310,-0.9706037088
588,11.5886396542,-12.5592445979,-0.9706049436
589,11.5932657516,-12.5638719775,-0.9706062259
590,11.5983764748,-12.5689840226,-0.9706075478
591,11.6039555615,-12.5745644626,-0.9706089012
592,11.6099861503,-12.5805964274,-0.9706102771
593,11.6164509131,-12.5870625794,-0.9706116664
594,11.6233321937,-12.5939452530,-0.9706130593
595,11.6306121530,-12.6012265988,-0.9706144458
596,11.6382729180,-12.6088887336,-0.9706158156
597,11.6462967353,-12.6169138937,-0.9706171584
598,11.6546661267,-12.6252845903,-0.9706184636
599,11.6633640453,-12.6339837660,-0.9706197207
600,11.6723740314,-12.6429949509,-0.9706209194
601,11.6816803665,-12.6523024162,-0.9706220497
602,11.6912682231,-12.6618913248,-0.9706231017
603,11.7011238101,-12.6717478762,-0.9706240661
604,11.7112345111,-12.6818594452,-0.9706249341
605,11.7215890144,-12.6922147122,-0.9706256977
606,11.7321774340,-12.7028037834,-0.9706263494
607,11.7429914179,-12.7136183007,-0.9706268827
608,11.7540242457,-12.7246515377,-0.9706272920
609,11.7652709106,-12.7358984833,-0.9706275727
610,11.7767281877,-12.7473559090,-0.9706277213
611,11.7883946851,-12.7590224204,-0.9706277353
612,11.8002708782,-12.7708984919,-0.9706276138
613,11.8123591263,-12.7829864829,-0.9706273567
614,11.8246636703,-12.7952906357,-0.9706269654
615,11.8371906113,-12.8078170540,-0.9706264427
616,11.8499478700,-12.8205736625,-0.9706257925
617,11.8629451264,-12.8335701465,-0.9706250201
618,11.8761937401,-12.8468178723,-0.9706241323
619,11.8897066515,-12.8603297882,-0.9706231367
620,11.9034982642,-12.8741203069,-0.9706220427
621,11.9175843097,-12.8882051700,-0.9706208603
622,11.9319816942,-12.9026012951,-0.9706196009
623,11.9467083300,-12.9173266070,-0.9706182770
624,11.9617829517,-12.9323998534,-0.9706169017
625,11.9772249188,-12.9478404080,-0.9706154892
626,11.9930540067,-12.9636680610,-0.9706140543
627,12.0092901873,-12.9799027996,-0.9706126123
628,12.0259534010,-12.9965645801,-0.9706111791
629,12.0430633228,-13.0136730936,-0.9706097708
630,12.0606391236,-13.0312475271,-0.9706084036
631,12.0786992292,-13.0493063229,-0.9706070938
632,12.0972610796,-13.0678669372,-0.9706058576
633,12.1163408901,-13.0869456011,-0.9706047110
634,12.1359534166,-13.1065570860,-0.9706036694
635,12.1561117275,-13.1267144753,-0.9706027478
636,12.1768269840,-13.1474289443,-0.9706019603
637,12.1981082309,-13.1687095513,-0.9706013204
638,12.2199622003,-13.1905630408,-0.9706008406
639,12.2423931288,-13.2129936610,-0.9706005321
640,12.2654025917,-13.2360029971,-0.9706004054
641,12.2889893537,-13.2595898230,-0.9706004693
642,12.3131492392,-13.2837499707,-0.9706007315
643,12.3378750221,-13.3084762204,-0.9706011983
644,12.3631563367,-13.3337582112,-0.9706018745
645,12.3889796103,-13.3595823738,-0.9706027635
646,12.4153280179,-13.3859318850,-0.9706038670
647,12.4421814592,-13.4127866447,-0.9706051856
648,12.4695165582,-13.4401232762,-0.9706067179
649,12.4973066859,-13.4679151474,-0.9706084615
650,12.5255220034,-13.4961324158,-0.9706104123
651,12.5541295285,-13.5247420934,-0.9706125650
652,12.5830932211,-13.5537081338,-0.9706149127
653,12.6123740902,-13.5829915377,-0.9706174475
654,12.6419303181,-13.6125504785,-0.9706201604
655,12.6717174034,-13.6423404444,-0.9706230410
656,12.7016883190,-13.6723143974,-0.9706260784
657,12.7317936860,-13.7024229464,-0.9706292604
658,12.7619819601,-13.7326145343,-0.9706325742
659,12.7921996295,-13.7628356358,-0.9706360063
660,12.8223914236,-13.7930309665,-0.9706395429
661,12.8525005293,-13.8231436986,-0.9706431694
662,12.8824688144,-13.8531156854,-0.9706468710
663,12.9122370560,-13.8828876888,-0.9706506328
664,12.9417451728,-13.9123996126,-0.9706544397
665,12.9709324588,-13.9415907353,-0.9706582765
666,12.9997378179,-13.9703999460,-0.9706621282
667,13.0280999978,-13.9987659776,-0.9706659797
668,13.0559578219,-14.0266276384,-0.9706698165
669,13.0832504172,-14.0539240413,-0.9706736240
670,13.1099174390,-14.0805948273,-0.9706773883
671,13.1358992890,-14.1065803848,-0.9706810958
672,13.1611373286,-14.1318220617,-0.9706847331
673,13.1855740839,-14.1562623716,-0.9706882877
674,13.2091534444,-14.1798451918,-0.9706917474
675,13.2318208526,-14.2025159533,-0.9706951007
676,13.2535234862,-14.2242218171,-0.9706983309
677,13.2742104302,-14.2449118690,-0.9707014388
678,13.2938328414,-14.2645372503,-0.9707044090
679,13.3123441023,-14.2830513345,-0.9707072322
680,13.3296999671,-14.3004098670,-0.9707098998
681,13.3458586977,-14.3165711016,-0.9707124039
682,13.3607811902,-14.3314959271,-0.9707147369
683,13.3744310936,-14.3451479855,-0.9707168919
684,13.3867749180,-14.3574937807,-0.9707188626
685,13.3977821353,-14.3685027785,-0.9707206433
686,13.4074252703,-14.3781474989,-0.9707222286
687,13.4156799845,-14.3864035983,-0.9707236137
688,13.4225251507,-14.3932499452,-0.9707247945
689,13.4279429200,-14.3986686872,-0.9707257671
690,13.4319187816,-14.4026453098,-0.9707265282
691,13.4344416138,-14.4051686887,-0.9707270750
692,13.4355037284,-14.4062311333,-0.9707274049
693,13.4351009078,-14.4058284238,-0.9707275160
694,13.4332324342,-14.4039598410,-0.9707274068
695,13.4299011121,-14.4006281883,-0.9707270762
696,13.4251132837,-14.3958398071,-0.9707265234
697,13.4188788371,-14.3896045853,-0.9707257482
698,13.4112112068,-14.3819359575,-0.9707247507
699,13.4021273681,-14.3728508997,-0.9707235316
700,13.3916478232,-14.3623699151,-0.9707220920
701,13.3797965804,-14.3505170136,-0.9707204332
702,13.3666011257,-14.3373196831,-0.9707185574
703,13.3520923867,-14.3228088537,-0.9707164670
704,13.3363046889,-14.3070188538,-0.9707141649
705,13.3192757035,-14.2899873581,-0.9707116546
706,13.3010463879,-14.2717553279,-0.9707089399
707,13.2816609173,-14.2523669429,-0.9707060255
708,13.2611666083,-14.2318695246,-0.9707029164
709,13.2396138333,-14.2103134512,-0.9706996180
710,13.2170559275,-14.1877520639,-0.9706961364
711,13.1935490860,-14.1642415644,-0.9706924784
712,13.1691522526,-14.1398409038,-0.9706886512
713,13.1439270002,-14.1146116627,-0.9706846625
714,13.1179374017,-14.0886179223,-0.9706805206
715,13.0912498929,-14.0619261273,-0.9706762344
716,13.0639331264,-14.0346049398,-0.9706718134
717,13.0360578173,-14.0067250847,-0.9706672675
718,13.0076965807,-13.9783591878,-0.9706626070
719,12.9789237612,-13.9495816043,-0.9706578431
720,12.9498152543,-13.9204682415,-0.9706529872
721,12.9204483212,-13.8910963723,-0.9706480511
722,12.8909013963,-13.8615444435,-0.9706430472
723,12.8612538877,-13.8318918759,-0.9706379881
724,12.8315859726,-13.8022188597,-0.9706328871
725,12.8019783860,-13.7726061436,-0.9706277576
726,12.7725122054,-13.7431348187,-0.9706226132
727,12.7432686306,-13.7138860986,-0.9706174681
728,12.7143287592,-13.6849410955,-0.9706123363
729,12.6857733600,-13.6563805924,-0.9706072324
730,12.6576826429,-13.6282848138,-0.9706021709
731,12.6301360273,-13.6007331937,-0.9705971664
732,12.6032119097,-13.5738041433,-0.9705922335
733,12.5769874306,-13.5475748176,-0.9705873870
734,12.5515382416,-13.5221208831,-0.9705826415
735,12.5269382749,-13.4975162864,-0.9705780115
736,12.5032595133,-13.4738330245,-0.9705735112
737,12.4805717643,-13.4511409192,-0.9705691548
738,12.4589424378,-13.4295073940,-0.9705649562
739,12.4384363278,-13.4089972566,-0.9705609288
740,12.4191154012,-13.3896724869,-0.9705570857
741,12.4010385915,-13.3715920310,-0.9705534395
742,12.3842616014,-13.3548116038,-0.9705500024
743,12.3688367136,-13.3393834993,-0.9705467857
744,12.3548126106,-13.3253564109,-0.9705438003
745,12.3422342060,-13.3127752624,-0.9705410564
746,12.3311424867,-13.3016810499,-0.9705385632
747,12.3215743680,-13.2921106971,-0.9705363291
748,12.3135625619,-13.2840969237,-0.9705343618
749,12.3071354606,-13.2776681283,-0.9705326677
750,12.3023170347,-13.2728482870,-0.9705312523
751,12.2991267481,-13.2696568681,-0.9705301200
752,12.2975794900,-13.2681087640,-0.9705292740
753,12.2976855246,-13.2682142411,-0.9705287165
754,12.2994504595,-13.2699789077,-0.9705284482
755,12.3028752330,-13.2734037017,-0.9705284687
756,12.3079561210,-13.2784848973,-0.9705287763
757,12.3146847637,-13.2852141317,-0.9705293680
758,12.3230482123,-13.2935784517,-0.9705302394
759,12.3330289956,-13.3035603806,-0.9705313850
760,12.3446052068,-13.3151380047,-0.9705327979
761,12.3577506097,-13.3282850797,-0.9705344699
762,12.3724347645,-13.3429711563,-0.9705363917
763,12.3886231718,-13.3591617247,-0.9705385529
764,12.4062774347,-13.3768183764,-0.9705409417
765,12.4253554385,-13.3958989841,-0.9705435456
766,12.4458115452,-13.4163578962,-0.9705463510
767,12.4675968039,-13.4381461473,-0.9705493433
768,12.4906591744,-13.4612116818,-0.9705525074
769,12.5149437620,-13.4854995893,-0.9705558273
770,12.5403930646,-13.5109523511,-0.9705592865
771,12.5669472268,-13.5375100949,-0.9705628681
772,12.5945443024,-13.5651108572,-0.9705665548
773,12.6231205225,-13.5936908515,-0.9705703290
774,12.6526105664,-13.6231847396,-0.9705741732
775,12.6829478352,-13.6535259050,-0.9705780697
776,12.7140647260,-13.6846467272,-0.9705820011
777,12.7458929034,-13.7164788535,-0.9705859501
778,12.7783635689,-13.7489534686,-0.9705898997
779,12.8114077249,-13.7820015584,-0.9705938335
780,12.8449564329,-13.8155541685,-0.9705977356
781,12.8789410633,-13.8495426539,-0.9706015906
782,12.9132935365,-13.8838989204,-0.9706053838
783,12.9479465537,-13.9185556552,-0.9706091016
784,12.9828338157,-13.9534465465,-0.9706127308
785,13.0178902307,-13.9885064900,-0.9706162593
786,13.0530521068,-14.0236717828,-0.9706196760
787,13.0882573328,-14.0588803034,-0.9706229707
788,13.1234455431,-14.0940716771,-0.9706261340
789,13.1585582685,-14.1291874263,-0.9706291578
790,13.1935390716,-14.1641711065,-0.9706320349
791,13.2283336673,-14.1989684263,-0.9706347590
792,13.2628900274,-14.2335273524,-0.9706373250
793,13.2971584715,-14.2677982002,-0.9706397286
794,13.3310917414,-14.3017337080,-0.9706419666
795,13.3646450619,-14.3352890985,-0.9706440366
796,13.3977761875,-14.3684221247,-0.9706459372
797,13.4304454350,-14.4010931029,-0.9706476678
798,13.4626157037,-14.4332649324,-0.9706492287
799,13.4942524824,-14.4649031030,-0.9706506207
800,13.5253238453,-14.4959756908,-0.9706518456
801,13.5558004368,-14.5264533425,-0.9706529057
802,13.5856554461,-14.5563092501,-0.9706538040
803,13.6148645718,-14.5855191158,-0.9706545440
804,13.6434059788,-14.6140611084,-0.9706551296
805,13.6712602463,-14.6419158117,-0.9706555654
806,13.6984103100,-14.6690661661,-0.9706558561
807,13.7248413967,-14.6954974036,-0.9706560069
808,13.7505409542,-14.7211969774,-0.9706560232
809,13.7754985765,-14.7461544873,-0.9706559108
810,13.7997059244,-14.7703615999,-0.9706556754
811,13.8231566436,-14.7938119669,-0.9706553232
812,13.8458462793,-14.8165011396,-0.9706548603
813,13.8677721893,-14.8384264821,-0.9706542928
814,13.8889334557,-14.8595870827,-0.9706536269
815,13.9093307953,-14.8799836643,-0.9706528690
816,13.9289664699,-14.8996184950,-0.9706520251
817,13.9478441969,-14.9184952984,-0.9706511015
818,13.9659690599,-14.9366191640,-0.9706501040
819,13.9833474208,-14.9539964596,-0.9706490388
820,13.9999868326,-14.9706347441,-0.9706479114
821,14.0158959541,-14.9865426819,-0.9706467277
822,14.0310844668,-15.0017299598,-0.9706454930
823,14.0455629928,-15.0162072056,-0.9706442128
824,14.0593430165,-15.0299859085,-0.9706428920
825,14.0724368075,-15.0430783432,-0.9706415356
826,14.0848573469,-15.0554974898,-0.9706401430
827,14.0966182557,-15.0672569851,-0.9706387294
828,14.1077337271,-15.0783710209,-0.9706372939
829,14.1182184602,-15.0888543006,-0.9706358404
830,14.1280875982,-15.0987219710,-0.9706343729
831,14.1373566683,-15.1079895632,-0.9706328950
832,14.1460415254,-15.1166729356,-0.9706314102
833,14.1541582985,-15.1247882202,-0.9706299217
834,14.1617233398,-15.1323517724,-0.9706284326
835,14.1687531772,-15.1393801230,-0.9706269458
836,14.1752644693,-15.1458899332,-0.9706254639
837,14.1812739631,-15.1518979525,-0.9706239894
838,14.1867984550,-15.1574209795,-0.9706225245
839,14.1918547536,-15.1624758250,-0.9706210714
840,14.1964596461,-15.1670792780,-0.9706196319
841,14.2006298659,-15.1712480739,-0.9706182080
842,14.2043820640,-15.1749988651,-0.9706168012
843,14.2077327815,-15.1783481944,-0.9706154129
844,14.2106984252,-15.1813124697,-0.9706140445
845,14.2132952447,-15.1839079419,-0.9706126972
846,14.2155393117,-15.1861506837,-0.9706113720
847,14.2174465012,-15.1880565711,-0.9706100699
848,14.2190324748,-15.1896412666,-0.9706087917
849,14.2203126654,-15.1909202035,-0.9706075382
850,14.2213022632,-15.1919085730,-0.9706063099
851,14.2220162041,-15.1926213114,-0.9706051073
852,14.2224691588,-15.1930730898,-0.9706039310
853,14.2226755236,-15.1932783048,-0.9706027811
854,14.2226494123,-15.1932510705,-0.9706016582
855,14.2224046492,-15.1930052114,-0.9706005622
856,14.2219547637,-15.1925542571,-0.9705994934
857,14.2213129850,-15.1919114369,-0.9705984519
858,14.2204922390,-15.1910896766,-0.9705974377
859,14.2195051445,-15.1901015952,-0.9705964507
860,14.2183640120,-15.1889595028,-0.9705954909
861,14.2170808413,-15.1876753995,-0.9705945581
862,14.2156673218,-15.1862609741,-0.9705936523
863,14.2141348313,-15.1847276045,-0.9705927732
864,14.2124944372,-15.1830863579,-0.9705919207
865,14.2107568974,-15.1813479918,-0.9705910944
866,14.2089326609,-15.1795229552,-0.9705902942
867,14.2070318707,-15.1776213904,-0.9705895198
868,14.2050643647,-15.1756531355,-0.9705887708
869,14.2030396792,-15.1736277262,-0.9705880469
870,14.2009670510,-15.1715543989,-0.9705873479
871,14.1988554201,-15.1694420935,-0.9705866734
872,14.1967134336,-15.1672994567,-0.9705860231
873,14.1945494480,-15.1651348446,-0.9705853966
874,14.1923715333,-15.1629563269,-0.9705847936
875,14.1901874761,-15.1607716898,-0.9705842137
876,14.1880047832,-15.1585884398,-0.9705836567
877,14.1858306850,-15.1564138071,-0.9705831221
878,14.1836721395,-15.1542547492,-0.9705826097
879,14.1815358353,-15.1521179545,-0.9705821192
880,14.1794281956,-15.1500098457,-0.9705816501
881,14.1773553813,-15.1479365836,-0.9705812023
882,14.1753232946,-15.1459040700,-0.9705807754
883,14.1733375822,-15.1439179513,-0.9705803691
884,14.1714036384,-15.1419836215,-0.9705799832
885,14.1695266083,-15.1401062257,-0.9705796174
886,14.1677113909,-15.1382906623,-0.9705792714
887,14.1659626414,-15.1365415865,-0.9705789450
888,14.1642847742,-15.1348634123,-0.9705786381
889,14.1626819651,-15.1332603155,-0.9705783504
890,14.1611581537,-15.1317362354,-0.9705780817
891,14.1597170456,-15.1302948774,-0.9705778318
892,14.1583621139,-15.1289397146,-0.9705776007
893,14.1570966012,-15.1276739894,-0.9705773881
894,14.1559235211,-15.1265007151,-0.9705771940
895,14.1548456590,-15.1254226774,-0.9705770183
896,14.1538655738,-15.1244424347,-0.9705768609
897,14.1529855983,-15.1235623200,-0.9705767217
898,14.1522078396,-15.1227844403,-0.9705766007
899,14.1515341802,-15.1221106781,-0.9705764979
900,14.1509662776,-15.1215426908,-0.9705764132
901,14.1505055644,-15.1210819111,-0.9705763467
902,14.1501532480,-15.1207295465,-0.9705762984
903,14.1499103103,-15.1204865787,-0.9705762684
904,14.1497775068,-15.1203537635,-0.9705762567
905,14.1497553658,-15.1203316293,-0.9705762634
906,14.1498441876,-15.1204204762,-0.9705762887
907,14.1500440427,-15.1206203752,-0.9705763325
908,14.1503547708,-15.1209311604,-0.9705763896
909,14.1507759792,-15.1213524503,-0.9705764711
910,14.1513070407,-15.1218836123,-0.9705765716
911,14.1519470921,-15.1225237834,-0.9705766913
912,14.1526950318,-15.1232718623,-0.9705768305
913,14.1535495181,-15.1241265073,-0.9705769892
914,14.1545089666,-15.1250861343,-0.9705771677
915,14.1555715482,-15.1261489143,-0.9705773662
916,14.1567351863,-15.1273127711,-0.9705775848
917,14.1579975550,-15.1285753789,-0.9705778239
918,14.1593560761,-15.1299341597,-0.9705780836
919,14.1608079173,-15.1313862815,-0.9705783642
920,14.1623499894,-15.1329286552,-0.9705786658
921,14.1639789440,-15.1345579327,-0.9705789887
922,14.1656911719,-15.1362705050,-0.9705793331
923,14.1674828004,-15.1380624996,-0.9705796992
924,14.1693496917,-15.1399297789,-0.9705800872
925,14.1712874413,-15.1418679386,-0.9705804972
926,14.1732913767,-15.1438723062,-0.9705809295
927,14.1753565557,-15.1459379398,-0.9705813841
928,14.1774777664,-15.1480596276,-0.9705818612
929,14.1796495261,-15.1502318869,-0.9705823609
930,14.1818660816,-15.1524489648,-0.9705828832
931,14.1841214097,-15.1547048380,-0.9705834282
932,14.1864092182,-15.1569932142,-0.9705839959
933,14.1887229473,-15.1593075336,-0.9705845863
934,14.1910557717,-15.1616409710,-0.9705851992
935,14.1934006041,-15.1639864387,-0.9705858346
936,14.1957500982,-15.1663365903,-0.9705864922
937,14.1980966532,-15.1686838250,-0.9705871718
938,14.2004324197,-15.1710202928,-0.9705878731
939,14.2027493054,-15.1733379011,-0.9705885958
940,14.2050389825,-15.1756283218,-0.9705893393
941,14.2072928962,-15.1778829994,-0.9705901033
942,14.2095022741,-15.1800931611,-0.9705908870
943,14.2116581368,-15.1822498267,-0.9705916899
944,14.2137513101,-15.1843438212,-0.9705925111
945,14.2157724380,-15.1863657878,-0.9705933499
946,14.2177119976,-15.1883062027,-0.9705942051
947,14.2195603153,-15.1901553911,-0.9705950758
948,14.2213075844,-15.1919035453,-0.9705959608
949,14.2229438845,-15.1935407434,-0.9705968588
950,14.2244592024,-15.1950569708,-0.9705977685
951,14.2258434545,-15.1964421427,-0.9705986882
952,14.2270865119,-15.1976861283,-0.9705996163
953,14.2281782259,-15.1987787770,-0.9706005511
954,14.2291084560,-15.1997099467,-0.9706014907
955,14.2298671002,-15.2004695333,-0.9706024330
956,14.2304441265,-15.2010475024,-0.9706033759
957,14.2308296061,-15.2014339232,-0.9706043171
958,14.2310137493,-15.2016190035,-0.9706052542
959,14.2309869424,-15.2015931269,-0.9706061846
960,14.2307397867,-15.2013468923,-0.9706071056
961,14.2302631396,-15.2008711541,-0.9706080145
962,14.2295481566,-15.2001570649,-0.9706089083
963,14.2285863355,-15.1991961196,-0.9706097840
964,14.2273695619,-15.1979802005,-0.9706106386
965,14.2258901559,-15.1965016246,-0.9706114687
966,14.2241409201,-15.1947531913,-0.9706122712
967,14.2221151885,-15.1927282311,-0.9706130425
968,14.2198068765,-15.1904206559,-0.9706137794
969,14.2172105308,-15.1878250093,-0.9706144785
970,14.2143213804,-15.1849365165,-0.9706151361
971,14.2111353869,-15.1817511358,-0.9706157489
972,14.2076492948,-15.1782656083,-0.9706163135
973,14.2038606812,-15.1744775077,-0.9706168265
974,14.1997680043,-15.1703852889,-0.9706172847
